customer_id,lead_id,conversion_id,join_date,segment,lifetime_value,churned,churn_date
21959,74983,74983,2024-06-07,Standard,68755.62,0,
21960,74984,74984,2025-06-14,Standard,39519.53,0,
21961,74991,74991,2025-12-07,Standard,46193.55,1,2026-05-02
21962,75000,75000,2024-12-27,Standard,110330.32,0,
21963,75003,75003,2025-05-03,At-Risk,18357.09,1,2027-01-10
21964,75004,75004,2024-10-11,Standard,176884.07,1,2025-02-18
21965,75005,75005,2025-03-03,Standard,46652.15,0,
21966,75006,75006,2025-02-26,Standard,39454.25,0,
21967,75011,75011,2024-02-12,Standard,121611.15,0,
21968,75017,75017,2024-10-15,Standard,82372.09,0,
21969,75020,75020,2025-09-06,Standard,59824.61,0,
21970,75026,75026,2025-06-06,Standard,114898.81,0,
21971,75030,75030,2025-04-27,Standard,65489.29,0,
21972,75032,75032,2024-10-10,Standard,59867.8,0,
21973,75035,75035,2025-01-07,Standard,41579.18,0,
21974,75037,75037,2025-05-02,Standard,241075.91,0,
21975,75041,75041,2024-12-30,At-Risk,15421.53,0,
21976,75043,75043,2024-04-23,Standard,106501.39,1,2024-12-30
21977,75049,75049,2024-07-25,High-Value,324107.1,0,
21978,75051,75051,2024-07-03,At-Risk,18597.88,0,
21979,75058,75058,2024-12-08,At-Risk,98494.01,0,
21980,75059,75059,2024-08-22,At-Risk,74583.64,0,
21981,75062,75062,2024-12-04,Standard,63545.81,0,
21982,75063,75063,2025-01-04,Standard,102790.06,1,2026-07-27
21983,75064,75064,2025-10-29,At-Risk,46836.0,1,2027-03-12
21984,75071,75071,2025-11-30,At-Risk,72103.84,0,
21985,75072,75072,2025-11-20,Standard,36771.07,0,
21986,75074,75074,2025-04-06,Standard,129114.03,0,
21987,75075,75075,2024-12-01,Standard,105875.22,0,
21988,75076,75076,2024-11-17,Standard,34261.53,1,2025-01-07
21989,75079,75079,2024-04-01,Standard,71564.36,0,
21990,75081,75081,2025-11-09,At-Risk,45172.14,0,
21991,75083,75083,2025-11-13,Standard,83262.49,1,2026-05-31
21992,75085,75085,2024-05-16,At-Risk,21400.76,1,2024-11-23
21993,75087,75087,2024-04-16,Standard,90566.12,0,
21994,75095,75095,2025-01-08,Standard,145695.38,0,
21995,75096,75096,2024-01-18,Standard,90277.01,0,
21996,75107,75107,2025-02-27,High-Value,354430.51,0,
21997,75108,75108,2025-10-07,Standard,111092.9,1,2026-07-27
21998,75112,75112,2026-01-28,High-Value,315517.18,0,
21999,75115,75115,2025-02-05,Standard,131714.88,0,
22000,75119,75119,2025-12-08,Standard,65140.19,0,
22001,75121,75121,2025-03-18,Standard,47252.41,0,
22002,75126,75126,2024-12-26,High-Value,527484.64,0,
22003,75128,75128,2025-12-24,Standard,58181.73,0,
22004,75129,75129,2025-10-16,Standard,62029.97,1,2026-06-07
22005,75132,75132,2025-01-28,Standard,83678.96,0,
22006,75133,75133,2025-09-13,Standard,103377.56,0,
22007,75134,75134,2025-01-07,At-Risk,35227.88,0,
22008,75138,75138,2025-10-23,Standard,75883.0,1,2026-06-25
22009,75140,75140,2025-02-25,Standard,37355.79,0,
22010,75141,75141,2024-11-28,Standard,45276.09,1,2025-07-06
22011,75142,75142,2025-09-29,Standard,113897.65,0,
22012,75144,75144,2024-12-23,Standard,122320.78,0,
22013,75148,75148,2024-09-24,Standard,84753.82,0,
22014,75149,75149,2024-03-20,Standard,27021.79,0,
22015,75154,75154,2024-08-26,Standard,43775.55,0,
22016,75162,75162,2024-10-18,At-Risk,15864.05,0,
22017,75165,75165,2024-12-24,Standard,105589.61,0,
22018,75167,75167,2025-02-03,Standard,55164.79,0,
22019,75169,75169,2024-06-27,At-Risk,71171.06,1,2025-12-22
22020,75170,75170,2024-12-27,Standard,100613.73,1,2025-06-09
22021,75171,75171,2025-05-01,Standard,55770.33,0,
22022,75175,75175,2024-10-10,Standard,53375.26,0,
22023,75177,75177,2026-01-09,Standard,77010.17,0,
22024,75180,75180,2025-06-19,At-Risk,33403.21,1,2027-02-28
22025,75184,75184,2024-01-21,Standard,79826.79,0,
22026,75185,75185,2024-04-19,At-Risk,15385.85,1,2024-09-25
22027,75188,75188,2026-01-13,Standard,68811.15,0,
22028,75190,75190,2025-01-28,Standard,48925.15,0,
22029,75191,75191,2024-10-24,High-Value,213346.26,0,
22030,75192,75192,2025-10-27,Standard,46573.34,1,2026-02-20
22031,75193,75193,2024-11-12,At-Risk,17469.77,0,
22032,75198,75198,2024-04-10,Standard,116995.74,0,
22033,75199,75199,2025-01-11,Standard,74553.86,0,
22034,75201,75201,2025-06-02,Standard,52514.93,0,
22035,75202,75202,2025-03-05,At-Risk,32474.69,0,
22036,75209,75209,2024-06-30,Standard,72528.41,0,
22037,75212,75212,2024-08-06,Standard,60000.08,0,
22038,75215,75215,2025-12-31,Standard,56703.71,0,
22039,75216,75216,2024-01-17,Standard,252389.59,0,
22040,75217,75217,2025-10-05,High-Value,377116.11,0,
22041,75224,75224,2024-04-14,Standard,78032.08,0,
22042,75234,75234,2025-02-22,Standard,132254.74,0,
22043,75243,75243,2026-01-14,Standard,66842.31,0,
22044,75251,75251,2025-09-23,High-Value,319918.0,0,
22045,75253,75253,2024-06-13,Standard,145447.86,0,
22046,75257,75257,2024-12-30,At-Risk,111334.08,0,
22047,75263,75263,2025-11-28,Standard,313329.55,0,
22048,75264,75264,2024-03-06,Standard,60913.57,0,
22049,75272,75272,2025-09-10,Standard,27556.2,0,
22050,75273,75273,2025-11-19,Standard,44591.88,1,2027-07-02
22051,75274,75274,2024-06-29,Standard,170021.63,0,
22052,75275,75275,2024-05-20,At-Risk,82353.92,0,
22053,75276,75276,2025-08-24,Standard,158090.01,0,
22054,75278,75278,2025-12-13,Standard,276431.71,0,
22055,75279,75279,2025-05-10,At-Risk,10923.67,0,
22056,75281,75281,2025-07-18,Standard,46540.11,0,
22057,75282,75282,2025-11-16,Standard,83646.88,0,
22058,75285,75285,2024-07-18,High-Value,545407.56,0,
22059,75286,75286,2024-08-24,Standard,56920.98,0,
22060,75288,75288,2024-05-02,Standard,98905.75,1,2026-02-09
22061,75289,75289,2024-04-09,Standard,102733.65,0,
22062,75290,75290,2025-01-02,Standard,137697.04,0,
22063,75300,75300,2024-08-10,Standard,158116.65,0,
22064,75301,75301,2024-07-11,At-Risk,15266.45,1,2025-06-27
22065,75302,75302,2024-06-23,Standard,57902.11,0,
22066,75308,75308,2025-09-13,Standard,56303.62,0,
22067,75310,75310,2024-11-25,Standard,51885.82,0,
22068,75313,75313,2025-12-02,Standard,110569.26,0,
22069,75316,75316,2024-01-29,Standard,31022.94,0,
22070,75320,75320,2024-03-11,Standard,160733.83,0,
22071,75322,75322,2024-08-12,At-Risk,38781.13,0,
22072,75323,75323,2024-08-23,At-Risk,48181.65,0,
22073,75331,75331,2025-06-20,Standard,154565.22,0,
22074,75336,75336,2025-01-11,At-Risk,82382.12,0,
22075,75339,75339,2024-11-29,Standard,65247.69,0,
22076,75340,75340,2025-08-24,At-Risk,75185.26,0,
22077,75343,75343,2025-07-23,Standard,72884.3,0,
22078,75346,75346,2025-01-05,Standard,77095.22,0,
22079,75355,75355,2024-10-02,Standard,62827.19,0,
22080,75358,75358,2024-03-15,At-Risk,32123.06,1,2025-10-01
22081,75366,75366,2024-10-29,Standard,32700.59,0,
22082,75367,75367,2024-06-16,Standard,159062.0,0,
22083,75370,75370,2024-04-24,At-Risk,10345.06,0,
22084,75371,75371,2024-08-14,Standard,88889.58,0,
22085,75376,75376,2024-08-22,Standard,43029.1,0,
22086,75377,75377,2024-11-22,Standard,77680.79,0,
22087,75379,75379,2024-04-19,At-Risk,19151.06,0,
22088,75395,75395,2025-05-08,Standard,294498.54,1,2026-09-21
22089,75402,75402,2024-09-08,At-Risk,45894.24,1,2025-07-17
22090,75404,75404,2025-09-17,Standard,76495.1,1,2026-03-03
22091,75410,75410,2025-03-08,Standard,307493.31,0,
22092,75418,75418,2025-06-04,Standard,42537.62,0,
22093,75420,75420,2025-08-18,Standard,43659.38,0,
22094,75421,75421,2024-08-20,Standard,72607.24,0,
22095,75438,75438,2025-12-22,Standard,57627.14,0,
22096,75447,75447,2025-11-30,Standard,127336.21,0,
22097,75448,75448,2024-12-09,Standard,88990.16,0,
22098,75451,75451,2025-03-15,Standard,75481.91,0,
22099,75452,75452,2025-11-19,Standard,143577.39,1,2027-11-14
22100,75455,75455,2025-04-04,Standard,240602.37,1,2026-05-24
22101,75456,75456,2025-05-09,At-Risk,51456.11,0,
22102,75458,75458,2025-10-04,At-Risk,15861.99,0,
22103,75462,75462,2026-01-15,Standard,80223.24,0,
22104,75463,75463,2025-04-05,Standard,146076.99,0,
22105,75465,75465,2024-12-26,Standard,64988.21,0,
22106,75467,75467,2025-05-25,Standard,40156.26,0,
22107,75472,75472,2025-10-19,Standard,31854.69,0,
22108,75478,75478,2024-10-30,Standard,48192.72,0,
22109,75479,75479,2025-10-09,High-Value,220763.45,0,
22110,75482,75482,2025-10-29,High-Value,237479.78,0,
22111,75483,75483,2024-09-12,Standard,39802.17,0,
22112,75484,75484,2025-06-21,Standard,92356.9,0,
22113,75492,75492,2025-03-23,Standard,37741.32,0,
22114,75493,75493,2025-08-02,Standard,83174.74,0,
22115,75497,75497,2025-01-03,Standard,33752.05,0,
22116,75499,75499,2025-03-28,Standard,53144.33,0,
22117,75503,75503,2024-12-27,Standard,72392.04,0,
22118,75504,75504,2024-01-28,Standard,58433.88,0,
22119,75512,75512,2024-12-11,Standard,96885.11,0,
22120,75521,75521,2025-01-16,Standard,281156.44,0,
22121,75526,75526,2024-03-11,High-Value,214633.02,0,
22122,75527,75527,2024-05-20,Standard,35743.92,0,
22123,75528,75528,2024-06-07,Standard,61310.64,1,2024-09-04
22124,75531,75531,2024-03-17,Standard,84345.81,0,
22125,75536,75536,2025-04-11,Standard,59839.81,0,
22126,75538,75538,2025-05-05,High-Value,268486.92,1,2026-08-24
22127,75547,75547,2025-02-20,Standard,43548.51,0,
22128,75548,75548,2024-07-20,At-Risk,31228.56,1,2025-12-06
22129,75556,75556,2024-02-28,At-Risk,46572.67,1,2025-06-04
22130,75564,75564,2024-10-15,Standard,72254.01,1,2026-02-20
22131,75566,75566,2025-12-31,At-Risk,14691.66,1,2026-07-31
22132,75570,75570,2025-01-04,Standard,174056.93,0,
22133,75573,75573,2025-03-27,Standard,77488.85,0,
22134,75575,75575,2025-08-23,High-Value,282980.76,0,
22135,75577,75577,2024-11-22,At-Risk,17935.85,0,
22136,75591,75591,2024-06-03,Standard,44800.73,0,
22137,75595,75595,2025-01-24,Standard,70361.97,0,
22138,75601,75601,2024-06-13,Standard,62220.1,0,
22139,75603,75603,2024-04-25,Standard,51954.4,0,
22140,75605,75605,2024-06-20,Standard,82560.88,0,
22141,75607,75607,2025-02-11,At-Risk,51974.84,1,2026-11-11
22142,75612,75612,2025-07-13,Standard,34652.85,0,
22143,75614,75614,2024-12-11,Standard,42921.8,0,
22144,75619,75619,2024-10-23,Standard,46309.91,0,
22145,75623,75623,2024-09-08,Standard,50366.07,0,
22146,75625,75625,2025-08-09,Standard,42986.55,0,
22147,75628,75628,2024-01-26,High-Value,271309.51,0,
22148,75635,75635,2024-02-21,At-Risk,39806.18,0,
22149,75640,75640,2024-08-18,At-Risk,27321.53,0,
22150,75645,75645,2025-08-18,At-Risk,14897.67,1,2026-10-23
22151,75647,75647,2025-01-24,At-Risk,34285.22,1,2026-05-15
22152,75650,75650,2024-03-29,At-Risk,23967.71,0,
22153,75659,75659,2024-11-26,Standard,73163.43,0,
22154,75662,75662,2024-05-25,Standard,80452.76,0,
22155,75670,75670,2024-05-01,At-Risk,12986.78,0,
22156,75672,75672,2025-09-16,Standard,66060.06,0,
22157,75674,75674,2025-10-07,Standard,51006.19,0,
22158,75676,75676,2025-05-07,Standard,76192.36,0,
22159,75684,75684,2024-10-12,Standard,93099.44,0,
22160,75688,75688,2024-07-21,Standard,44991.88,0,
22161,75695,75695,2024-11-20,At-Risk,25739.17,1,2025-09-08
22162,75696,75696,2025-02-03,Standard,100771.52,0,
22163,75703,75703,2025-11-15,At-Risk,57462.9,0,
22164,75706,75706,2025-11-02,Standard,69425.0,0,
22165,75711,75711,2025-05-29,Standard,33102.13,0,
22166,75712,75712,2025-06-27,Standard,133872.63,1,2026-05-31
22167,75718,75718,2025-05-31,Standard,71399.06,0,
22168,75719,75719,2024-07-29,Standard,39238.9,0,
22169,75720,75720,2025-01-25,Standard,51786.72,1,2026-07-28
22170,75723,75723,2024-06-24,Standard,108754.22,1,2026-04-26
22171,75729,75729,2025-08-21,High-Value,398925.99,0,
22172,75734,75734,2024-12-07,At-Risk,66153.61,1,2025-07-17
22173,75741,75741,2024-02-25,Standard,122284.99,0,
22174,75746,75746,2025-07-26,Standard,83950.44,0,
22175,75750,75750,2025-02-13,Standard,59222.7,0,
22176,75753,75753,2024-10-23,At-Risk,35845.62,0,
22177,75758,75758,2025-04-25,At-Risk,212585.27,0,
22178,75763,75763,2024-02-24,At-Risk,20194.22,0,
22179,75765,75765,2025-07-07,High-Value,262287.95,0,
22180,75767,75767,2025-06-10,Standard,69521.79,1,2026-11-18
22181,75768,75768,2026-01-14,Standard,67348.83,1,2027-06-27
22182,75771,75771,2024-02-04,Standard,124279.0,0,
22183,75772,75772,2024-06-04,Standard,48532.43,0,
22184,75775,75775,2024-04-12,Standard,78264.84,0,
22185,75778,75778,2024-07-13,Standard,123106.68,0,
22186,75783,75783,2024-06-15,Standard,94769.27,0,
22187,75784,75784,2024-11-20,Standard,132758.98,0,
22188,75786,75786,2025-03-29,At-Risk,37380.92,0,
22189,75793,75793,2024-10-22,Standard,53267.05,0,
22190,75799,75799,2025-07-11,At-Risk,32434.4,0,
22191,75803,75803,2025-11-28,At-Risk,10534.86,0,
22192,75807,75807,2025-08-16,Standard,202301.56,1,2026-07-16
22193,75810,75810,2025-11-01,Standard,96118.94,0,
22194,75818,75818,2025-11-01,Standard,59110.15,0,
22195,75821,75821,2025-12-17,Standard,70191.98,1,2026-02-26
22196,75825,75825,2024-03-08,Standard,29605.77,0,
22197,75830,75830,2025-09-23,Standard,38006.77,0,
22198,75831,75831,2025-09-08,At-Risk,12870.61,0,
22199,75832,75832,2025-06-01,Standard,62285.55,0,
22200,75836,75836,2024-07-04,High-Value,698697.55,0,
22201,75839,75839,2025-03-04,Standard,74575.15,0,
22202,75847,75847,2024-09-26,Standard,48588.48,0,
22203,75853,75853,2024-10-20,Standard,84299.31,0,
22204,75855,75855,2024-12-27,Standard,49683.58,0,
22205,75856,75856,2024-11-26,At-Risk,34493.48,0,
22206,75857,75857,2024-02-14,Standard,87228.24,0,
22207,75858,75858,2024-02-20,At-Risk,18127.88,1,2024-05-13
22208,75860,75860,2024-02-28,High-Value,212247.63,0,
22209,75866,75866,2025-01-10,At-Risk,21378.5,0,
22210,75867,75867,2024-05-04,Standard,47618.51,0,
22211,75872,75872,2025-03-07,Standard,151719.31,0,
22212,75878,75878,2025-04-11,High-Value,230394.92,0,
22213,75881,75881,2024-08-01,Standard,47601.74,0,
22214,75882,75882,2024-12-15,At-Risk,42245.9,1,2025-06-11
22215,75885,75885,2025-08-27,Standard,90544.43,0,
22216,75888,75888,2025-01-06,At-Risk,95839.1,0,
22217,75889,75889,2024-08-15,Standard,53592.42,0,
22218,75890,75890,2025-03-30,At-Risk,18618.07,1,2027-01-16
22219,75893,75893,2024-06-18,Standard,71924.75,1,2025-04-05
22220,75897,75897,2025-10-02,Standard,127708.7,0,
22221,75898,75898,2025-11-23,Standard,150773.37,1,2026-06-28
22222,75899,75899,2025-06-20,Standard,171207.2,0,
22223,75903,75903,2025-10-30,Standard,38320.88,0,
22224,75904,75904,2024-08-11,High-Value,216158.36,0,
22225,75907,75907,2025-10-25,At-Risk,75152.55,1,2027-02-02
22226,75909,75909,2024-10-15,Standard,49626.08,0,
22227,75910,75910,2024-02-25,At-Risk,21922.33,0,
22228,75913,75913,2024-10-19,Standard,51500.76,0,
22229,75914,75914,2025-03-20,Standard,34918.42,0,
22230,75919,75919,2024-03-16,At-Risk,49344.66,1,2024-05-07
22231,75920,75920,2024-09-07,Standard,112440.95,0,
22232,75921,75921,2024-08-04,Standard,31338.98,0,
22233,75927,75927,2025-01-13,At-Risk,15455.95,0,
22234,75933,75933,2026-01-12,At-Risk,20026.59,1,2027-08-15
22235,75939,75939,2026-01-11,At-Risk,60944.79,0,
22236,75940,75940,2025-05-21,Standard,79755.42,0,
22237,75945,75945,2025-09-14,At-Risk,22448.22,0,
22238,75947,75947,2024-02-22,Standard,67507.22,0,
22239,75951,75951,2024-07-05,Standard,53985.09,0,
22240,75952,75952,2025-04-14,Standard,52578.11,0,
22241,75953,75953,2024-05-10,At-Risk,127921.45,0,
22242,75954,75954,2025-10-07,At-Risk,23724.56,0,
22243,75955,75955,2025-07-21,Standard,130897.76,0,
22244,75958,75958,2025-12-06,Standard,78152.64,0,
22245,75964,75964,2024-12-02,Standard,45221.76,0,
22246,75975,75975,2025-04-05,Standard,88935.32,0,
22247,75978,75978,2024-06-18,Standard,41436.76,0,
22248,75986,75986,2024-02-12,Standard,88697.7,1,2024-03-31
22249,75987,75987,2025-01-24,Standard,247874.39,0,
22250,75990,75990,2025-01-31,At-Risk,21212.42,0,
22251,75991,75991,2025-11-13,Standard,195287.67,0,
22252,75994,75994,2024-02-09,Standard,33114.2,0,
22253,75997,75997,2025-07-23,At-Risk,80446.39,0,
22254,75999,75999,2024-11-30,Standard,56502.7,0,
22255,76007,76007,2024-09-27,At-Risk,79546.92,1,2026-03-23
22256,76009,76009,2025-07-17,Standard,137226.68,1,2027-01-28
22257,76013,76013,2024-06-15,At-Risk,31400.31,1,2026-03-20
22258,76016,76016,2026-01-04,Standard,49893.73,0,
22259,76017,76017,2025-04-13,At-Risk,28598.14,0,
22260,76020,76020,2024-03-29,At-Risk,49072.87,0,
22261,76021,76021,2024-05-06,Standard,43219.38,0,
22262,76022,76022,2024-09-25,At-Risk,44958.3,1,2024-11-19
22263,76023,76023,2025-04-07,Standard,67938.34,1,2027-02-06
22264,76025,76025,2024-11-12,At-Risk,25394.28,0,
22265,76028,76028,2025-02-01,Standard,43889.37,0,
22266,76029,76029,2024-11-29,Standard,48730.06,0,
22267,76030,76030,2025-03-12,Standard,44945.91,0,
22268,76031,76031,2024-10-27,At-Risk,70332.2,1,2025-04-14
22269,76032,76032,2025-05-03,At-Risk,148400.64,0,
22270,76035,76035,2025-04-18,Standard,98086.75,1,2027-02-23
22271,76036,76036,2024-01-26,Standard,70514.86,1,2025-10-26
22272,76038,76038,2025-02-04,Standard,86555.69,0,
22273,76040,76040,2024-12-14,High-Value,240249.13,1,2025-06-30
22274,76042,76042,2024-10-01,High-Value,312476.02,0,
22275,76044,76044,2025-03-30,At-Risk,32481.53,0,
22276,76053,76053,2025-09-27,At-Risk,54485.9,1,2027-09-24
22277,76056,76056,2025-07-06,Standard,134216.34,0,
22278,76059,76059,2025-05-31,At-Risk,69969.78,0,
22279,76066,76066,2024-07-22,High-Value,428702.99,0,
22280,76067,76067,2025-12-14,Standard,61177.82,0,
22281,76071,76071,2024-01-24,High-Value,451492.93,0,
22282,76073,76073,2024-04-20,Standard,50303.68,0,
22283,76074,76074,2025-05-16,Standard,25390.49,0,
22284,76079,76079,2024-03-14,Standard,70076.89,0,
22285,76084,76084,2025-06-19,Standard,297314.09,0,
22286,76085,76085,2024-02-12,Standard,43633.88,0,
22287,76087,76087,2025-05-16,Standard,76156.67,0,
22288,76094,76094,2025-12-22,At-Risk,16583.36,1,2026-03-30
22289,76095,76095,2024-09-29,Standard,66110.94,0,
22290,76097,76097,2024-03-10,Standard,95327.77,0,
22291,76098,76098,2024-12-06,At-Risk,41259.88,0,
22292,76107,76107,2025-10-20,Standard,36520.73,0,
22293,76114,76114,2025-08-18,Standard,150951.16,0,
22294,76115,76115,2024-02-08,Standard,51345.09,0,
22295,76116,76116,2024-10-20,Standard,68233.03,0,
22296,76122,76122,2024-01-29,Standard,60118.08,0,
22297,76128,76128,2025-01-28,Standard,63866.7,1,2025-09-03
22298,76130,76130,2025-04-24,Standard,39774.83,1,2026-05-15
22299,76132,76132,2024-07-27,Standard,45696.57,0,
22300,76135,76135,2025-09-23,At-Risk,27842.8,0,
22301,76137,76137,2024-06-23,Standard,118951.83,0,
22302,76139,76139,2024-02-12,High-Value,211505.09,0,
22303,76143,76143,2025-07-18,At-Risk,10872.33,0,
22304,76146,76146,2025-08-19,Standard,51405.28,0,
22305,76149,76149,2025-06-04,At-Risk,58135.38,0,
22306,76155,76155,2024-11-21,Standard,87413.21,1,2025-06-21
22307,76156,76156,2025-09-07,Standard,47643.06,0,
22308,76158,76158,2024-12-16,At-Risk,12554.18,0,
22309,76159,76159,2024-02-03,Standard,32877.26,0,
22310,76163,76163,2024-10-27,Standard,63516.61,0,
22311,76164,76164,2024-07-16,Standard,85754.1,0,
22312,76172,76172,2024-05-09,At-Risk,99296.82,0,
22313,76175,76175,2024-07-19,Standard,39944.39,1,2025-10-16
22314,76178,76178,2024-08-10,At-Risk,75393.41,0,
22315,76181,76181,2025-04-27,Standard,46635.07,0,
22316,76189,76189,2025-01-07,Standard,38787.96,0,
22317,76190,76190,2025-02-05,Standard,56923.19,0,
22318,76196,76196,2024-03-26,Standard,34003.08,0,
22319,76197,76197,2024-05-19,Standard,120691.71,1,2024-11-27
22320,76202,76202,2025-11-14,Standard,53541.58,0,
22321,76203,76203,2025-07-26,Standard,199603.44,1,2026-03-23
22322,76206,76206,2025-01-27,At-Risk,142997.01,1,2027-01-22
22323,76211,76211,2024-09-15,Standard,75433.7,0,
22324,76214,76214,2025-05-02,Standard,50242.86,0,
22325,76216,76216,2025-10-20,Standard,52686.96,0,
22326,76218,76218,2025-08-07,Standard,66767.48,1,2027-07-26
22327,76224,76224,2025-04-08,Standard,46110.07,0,
22328,76227,76227,2024-07-03,Standard,55459.78,0,
22329,76235,76235,2024-03-23,Standard,156343.14,0,
22330,76244,76244,2024-04-21,Standard,66093.17,0,
22331,76246,76246,2024-10-06,High-Value,503789.62,0,
22332,76248,76248,2024-12-28,At-Risk,56905.81,0,
22333,76249,76249,2024-05-16,Standard,80979.75,0,
22334,76252,76252,2025-01-17,Standard,87956.97,0,
22335,76253,76253,2025-11-14,Standard,125967.11,0,
22336,76254,76254,2024-03-13,High-Value,349879.18,0,
22337,76256,76256,2025-08-29,At-Risk,17011.8,0,
22338,76257,76257,2025-08-14,Standard,56369.34,0,
22339,76270,76270,2024-03-02,Standard,42572.87,0,
22340,76272,76272,2024-04-01,At-Risk,22838.73,1,2026-03-20
22341,76274,76274,2025-05-15,At-Risk,15046.18,0,
22342,76275,76275,2025-04-04,At-Risk,31426.24,1,2026-07-14
22343,76276,76276,2024-02-07,Standard,53463.93,0,
22344,76282,76282,2025-06-16,At-Risk,23431.99,0,
22345,76283,76283,2025-11-19,Standard,68381.69,0,
22346,76287,76287,2024-06-29,Standard,115447.0,0,
22347,76288,76288,2025-02-17,Standard,30058.61,0,
22348,76289,76289,2025-06-23,Standard,65747.19,0,
22349,76290,76290,2025-07-19,At-Risk,28751.86,1,2026-12-20
22350,76295,76295,2024-09-16,Standard,48950.33,0,
22351,76300,76300,2024-12-15,High-Value,231668.23,0,
22352,76302,76302,2025-06-08,Standard,155539.21,1,2026-12-02
22353,76305,76305,2025-02-11,Standard,93201.8,0,
22354,76309,76309,2025-10-05,Standard,48585.61,0,
22355,76311,76311,2025-09-18,At-Risk,26657.08,0,
22356,76314,76314,2024-07-29,Standard,127502.85,0,
